INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
31,Ian,Book,5,19,72,210,QB,83,57,63,20,17,74,58,52,21,23,82,80,58,83,13,14,91,0,0,0,1,24,84,71,77
32,Boston,Scott,1,35,66,203,RB,90,75,84,61,31,17,14,11,26,26,20,83,72,90,14,18,91,1,0,1,0,27,80,309,60
33,Trey,Sermon,5,34,72,215,RB,86,78,92,55,43,27,23,16,31,34,38,82,63,89,14,31,79,0,1,0,1,23,94,111,89
34,Grant,Calcaterra,5,81,76,243,TE,85,58,75,74,54,10,18,13,23,18,25,84,65,80,13,22,77,0,0,0,0,23,82,8,56
35,Jack,Stoll,5,89,76,247,TE,83,45,74,75,58,10,24,18,35,34,33,84,64,83,17,26,90,0,0,1,0,24,92,22,83
36,Andre,Dillard,3,77,77,315,OL,74,7,38,20,75,6,22,21,35,36,30,84,79,71,14,33,86,1,0,0,0,26,88,244,90
37,Sua,Opeta,1,78,76,305,OL,72,11,23,24,66,6,24,22,45,48,27,81,58,59,16,50,87,0,1,0,0,26,79,80,95
38,Cam,Jurgens,1,51,75,304,OL,75,35,45,43,73,6,19,15,25,26,20,85,73,74,10,32,87,0,0,0,0,23,85,263,85
39,Jack,Driscoll,5,63,77,312,OL,72,17,29,30,73,7,22,20,29,36,25,85,77,62,13,42,84,1,0,0,0,25,79,96,57
40,Kyron,Johnson,5,58,72,231,DL,92,38,35,29,43,8,15,14,59,76,24,74,60,84,35,84,90,1,0,1,1,24,88,223,84
41,Jordan,Davis,5,90,78,336,DL,80,29,53,27,49,7,15,11,77,84,14,69,74,58,15,82,89,0,1,0,0,22,84,295,59
42,Linval,Joseph,1,72,76,329,DL,73,10,40,18,50,7,15,16,80,86,20,82,78,60,23,68,88,0,0,0,1,33,86,271,61
43,Ndamukong,Suh,1,74,76,313,DL,72,19,47,33,50,7,66,52,78,82,28,87,73,74,39,86,97,1,0,0,1,35,77,206,73
44,Milton,Williams,1,93,75,290,DL,83,15,28,23,47,6,14,13,73,83,22,77,72,81,21,76,91,0,0,0,0,23,83,271,60
45,Marlon,Tuipulotu,5,95,74,307,DL,70,18,37,22,55,6,21,16,70,76,10,72,69,62,17,76,87,1,0,1,1,23,81,165,88
46,Robert,Quinn,1,98,76,250,DL,80,25,35,33,47,8,14,22,72,83,33,86,86,81,48,81,91,0,0,1,1,32,99,264,53
47,Derek,Barnett,5,96,75,259,DL,75,16,53,45,45,7,23,15,75,79,28,81,79,76,39,85,85,1,0,0,0,26,84,307,80
48,Janarius,Robinson,5,59,77,260,DL,82,27,43,41,46,8,18,19,67,74,25,70,67,73,39,83,85,1,0,0,0,24,87,167,89
49,Patrick,Johnson,5,48,74,250,LB,84,21,50,39,46,8,21,21,65,77,22,74,64,83,45,78,90,0,0,0,0,23,89,198,72
50,Shaun,Bradley,3,54,73,240,LB,87,38,60,47,44,16,17,12,61,77,21,80,61,80,57,83,90,0,1,0,0,25,80,259,74
51,Zech,McPhearson,5,27,71,195,DB,89,47,59,59,34,6,22,17,43,60,20,89,67,89,66,51,91,1,0,0,1,24,76,69,51
52,Josh,Jobe,3,28,71,190,DB,90,49,58,56,34,8,21,14,49,63,29,89,62,80,64,64,88,1,0,1,0,24,84,213,85
